N(059L,Champion 7GCBC Citabria,274-70,,,,,,,,
N8EG,PA.46 Malibu 310P,4608063,,,,,,,,
N8EH,Cessna 501 Citation I/SP,501-0294  ex N38TM,,,,,,,,
N8EH (C),Pitts S.1C Special,E-32,,,,,,,,
N8EJ,,,,,,,,,,
N8EK,Cessna 182G Skylane,55353  ex N2153R,,,,,,,,
N8EL,Stoddard Hamilton SHA Glasair,614R,,,,,,,,
N8EL (C),Bell 206L Long Ranger,45008,,,,,,,,
N8EM,Beech A.36 Bonanza,E-1439,,,,,,,,
N8EM (C),Laister LP.15,N-2,,,,,,,,
N8EN,Raven S.60A,S60A-305,,,,,,,,
N8EP,Cessna 310Q,0967,,,,,,,,
N8EQ,,,,,,,,,,
N8ER,Beech 35.A33 Debonair,CD-292,,,,,,,,
N8ES,Anderson EA.1 Kingfisher A,100,,,,,,,,
N8ET,Enstrom 280C Shark,1227  ex N89FM,,,,,,,,
N8ET (C),Bell 206B Jet Ranger,2084,,,,,,,,
N8EU,,,,,,,,,,
N8EV,,,,,,,,,,
N8EW,Western Air Racing,101,,,,,,,,
N8EX,Sorrell SNS.8 Hiperlight,64,,,,,,,,
N8EY,,,,,,,,,,
N8EZ,Rutan 61 LongEz,2008L,,,,,,,,
N8EZ (C),Rutan 61 LongEz,1398,,,,,,,,
N8F,PA.30 Twin Comanche 160,30-1312,,,,,,,,
N8FA,American Aviation AA.1A Trainer,AA1A-0335,,,,,,,,
N8FB,Cessna 402B,1372,,,,,,,,
N8FC,Beech 35.B33 Debonair,CD-791,,,,,,,,
N8FD,Cessna 550 Citation II,550-0349,,,,,,,,
N8FE,Dassault Fan Jet Falcon D,199,,,,,,,,
N8FF,Learjet 25,25-016  ex N83TH,,,,,,,,
N8FG,Beech K.35 Bonanza,D-5779  ex N29FG,,,,,,,,
N8FH,Cessna 310Q,1035,,,,,,,,
N8FJ,,,,,,,,,,
N8FK,PA.31P Pressurised Navajo 425,31P-7300111,,,,,,,,
N8FL,Boeing A.75 Stearman,75-055,,,,,,,,
N8FM,Beech A.36 Bonanza,E-187,,,,,,,,
N8FN,PA.28R Cherokee Arrow 200-II,28R-7535277,,,,,,,,
N8FN (C),PA.28 Cherokee 140,28-26119,,,,,,,,
N8FP,Steen Skybolt,1,,,,,,,,
N8FQ,,,,,,,,,,
N8FR,Cessna 425 Corsair,0095,,,,,,,,
N8FS,Aerotek-Pitts S.1S Special,1-0034,,,,,,,,
N8FT,Haney Homebuilt,458,,,,,,,,
N8FU,North American AT.6G Texan,ex 51-14428,,,,,,,,
N8FV,Monnett Sonerai,68,,,,,,,,
N8FW,Evans VP.1,4132,,,,,,,,
N8FX,,,,,,,,,,
N8FY,,,,,,,,,,
N8FZ,,,,,,,,,,
N8G,Rutan Varieze,145,,,,,,,,
N8GA,Gates Learjet 35A,35A-091,,,,,,,,
N8GA (C),IAI.1124 Westwind 1,356,,,,,,,,
N8GA (C),NA.265 Sabreliner 40,282-32,,,,,,,,
N8GB,Bensen B.8M,1,,,,,,,,
N8GC,PA.34 Seneca 200,34-7250064,,,,,,,,
N8GD,Wittman W.8 Tailwind,243,,,,,,,,
N8GE,Aero Commander 1121,63,,,,,,,,
N8GF,Cessna 421B Golden Eagle,0431  ex N421JA,,,,,,,,
N8GF (C),Beech 65.A90 King Air,LJ-164,,,,,,,,
N8GG,Cessna 182P Skylane,62121,,,,,,,,
N8GH,Hu-Go Craft,3,,,,,,,,
N8GJ,Stoddard Hamilton SH.2 Glasair RG,735R,,,,,,,,
N8GK,Pitts S.1S Special,7-0256,,,,,,,,
N8GL,Baby Great Lakes,1,,,,,,,,
N8GM,Beech E.35 Bonanza,D-3943,,,,,,,,
N8GN,Schempp-Hirth Ventus B/16.6,222,,,,,,,,
N8GP,Icarus 8,008,,,,,,,,
N8GQ,,,,,,,,,,
N8GR,Cessna 180 Skywagon,30673,,,,,,,,
N8GR (C),Mitsubishi Mu.2B 26A,358SA,,,,,,,,
N8GS,Beech 95.B55 Baron,TC-710,,,,,,,,
N8GT,Beech 65.A90 King Air,LJ-164,,,,,,,,
N8GU,,,,,,,,,,
N8GV,,,,,,,,,,
N8GW,Lockheed PV.1,4676,,,,,,,,
N8GX,,,,,,,,,,
N8GY,,,,,,,,,,
N8GZ,,,,,,,,,,
N8H,Grumman G.44A Widgeon,1445,,,,,,,,
N8HA,,,,,,,,,,
N8HB,Beech F.35 Bonanza,D-4383,,,,,,,,
N8HC,PA.28 Cherokee 235,28-10760,,,,,,,,
N8HD,Glasflugel Club Libelle 205,155,,,,,,,,
N8HE,Cessna 340,0040,,,,,,,,
N8HF,Rand Robinson KR.1,HF-1,,,,,,,,
N8HG,Stolp SA.300 Starduster Too,82,,,,,,,,
N8HH,Stephens Akro,12,,,,,,,,
N8HJ,Cessna 560 Citation V,560-0108,,,,,,,,
N8HK,SOCATA Rallye 150ST,3097  ex N335RA,,,,,,,,
N8HL,Mooney M.20C,2728,,,,,,,,
N8HM,Stolp SA.300 Starduster Too,36,,,,,,,,
N8HN,,,,,,,,,,
N8HP,Rutan 61 LongEz,543,,,,,,,,
N8HQ,,,,,,,,,,
N8HR,PA.30 Twin Comanche 160,30-1925,,,,,,,,
N8HS,HES.2 Sidewinder,212045,,,,,,,,
N8HT,Cessna 421C Golden Eagle,0618,,,,,,,,
N8HU,,,,,,,,,,
N8HV,,,,,,,,,,
N8HW,Beech 95.58 Baron,TH-1158  ex N3681S,,,,,,,,
N8HW (C),Beech 60 Duke,P-103,,,,,,,,
N8HX,,,,,,,,,,
N8HY,,,,,,,,,,
N8HZ,,,,,,,,,,
N8J,Pitts S.1C Special,JM-1,,,,,,,,
N8JA,Light Aero Avid Heavy Hauler,648,,,,,,,,
N8JA (C),Steen Skybolt,1,,,,,,,,
N8JB,Thorp T.18 Tiger,1072,,,,,,,,
N8JC,Evans VP.2,1150,,,,,,,,
N8JD,Pitts 190 Special,8,,,,,,,,
N8JE,Rutan 61 LongEz,430,,,,,,,,
N8JF,Glasflugel Standard Libelle 201B,469,,,,,,,,
N8JG,Cessna 500 Citation 1,500-0074,,,,,,,,
N8JH,Stolp SA.300 Starduster Too,546,,,,,,,,
N8JJ,Bede BD.5,645,,,,,,,,
N8JK,Cessna 170B,20955  ex N8103A,,,,,,,,
N8JK (C),Bellanca 7GCAA,134  to N8UK,,,,,,,,
N8JL,Rotorway Executive,3360,,,,,,,,
N8JL (C),IAI.1124 Westwind 2,359  to N86RR,,,,,,,,
N8JM,Cessna 208 Caravan I,00031,,,,,,,,
N8JM (C),PA.23 Aztec 250C,27-3272,,,,,,,,
N8JN,Rolladen-Schneider LS.3,3276,,,,,,,,
N8JP,Glasflugel Standard Libelle 201B,471,,,,,,,,
N8JQ,,,,,,,,,,
N8JR,Smyth Sidewinder,150-16-2600  ex N4NE,,,,,,,,
N8JR (C),Bede BD.5,921A,,,,,,,,
N8JS,Pitts S.1 Special,1JS603H,,,,,,,,
N8JT,Grumman-American AA.1B Trainer,AA1B-0622  ex N1622R,,,,,,,,
N8JT (C),Cessna 172F Skyhawk,53345  to N87D,,,,,,,,
N8JU,,,,,,,,,,
N8JV,Glaser-Dirks DG.400,4-116,,,,,,,,
N8JW,Rotorway Scorpion Too,S222,,,,,,,,
N8JX,,,,,,,,,,
N8JY,,,,,,,,,,
N8JZ,,,,,,,,,,
N8K,Taylorcraft Continental FA.111,144227B,,,,,,,,
N8KA,Pitts S.1 Special,JS-4,,,,,,,,
N8KB,Beech 95.B55 Baron,TC-1404,,,,,,,,
N8KC,Stolp SA.300 Starduster Too,001-KC,,,,,,,,
N8KD,Cessna 310,35171,,,,,,,,
N8KE,Cessna 340A,0916  ex N682BC,,,,,,,,
N8KE (C),Cessna 310R,0833  to N80KE,,,,,,,,
N8KF,,,,,,,,,,
N8KG,,,,,,,,,,
N8KH,,,,,,,,,,
N8KJ,,,,,,,,,,
N8KK,Stits SA.3A Playboy,3,,,,,,,,
N8KL,PA.25 Pawnee 260,25-4538,,,,,,,,
N8KM,Cessna T.210L Turbo Centurion,60260,,,,,,,,
N8KN,Bowlus BA.100,3  ex N1186T,,,,,,,,
N8KP,Lake LA.4 Buccaneer 200,885  ex N2673P,,,,,,,,
N8KQ,,,,,,,,,,
N8KR,PA.23 Aztec 250E,27-4672,,,,,,,,
N8KS,Schempp-Hirth Ventus B/16.6,325,,,,,,,,
N8KS (C),Eipper Quicksilver MX II,1658  ex N4KS,,,,,,,,
N8KT,Swearingen SA.26AT Merlin IIB,T26-158E,,,,,,,,
N8KU,,,,,,,,,,
N8KV,,,,,,,,,,
N8KW,Beech V.35B Bonanza,D-10091,,,,,,,,
N8KX,,,,,,,,,,
N8KY,QAC Quickie,193,,,,,,,,
N8KZ,,,,,,,,,,
N8L,Pitts S.1C Special,11,,,,,,,,
N8LA,Gates Learjet 35A,35A-124  ex N35WG,,,,,,,,
N8LA (C),Pitts S.1SS Special,MP-4,,,,,,,,
N8LB,Gulfstream Commander JetProp 1000,96054  ex N9974S,,,,,,,,
N8LB (C),Rockwell Commander JetProp 1000,96009  to N8LV,,,,,,,,
N8LC,Aero Visions Celebrity,AV1018,,,,,,,,
N8LC (C),Mitsubishi Mu.2B 40,411SA,,,,,,,,
N8LD,Aero Commander 690,11032,,,,,,,,
N8LE,Beech 95.58 Baron,TH-439,,,,,,,,
N8LF,Beech A.65 Queen Air,LC-317,,,,,,,,
N8LG,Flight Designs Jetwing ATV,001,,,,,,,,
N8LG (C),Lockheed 188C Electra,188C-1112  to N360Q,,,,,,,,
N8LH,Evans VP.1,V2070,,,,,,,,
N8LJ,Bushby-Long MM.I Midget Mustang I,101,,,,,,,,
N8LK,PA.31P Pressurised Navajo 425,31P-7300144,,,,,,,,
N8LL,Beech C.23 Sundowner,M-1677  ex N9191S,,,,,,,,
N8LL (C),Gates Learjet 28,28-005  to N500LG,,,,,,,,
N8LM,Steen Skybolt,LM7,,,,,,,,
N8LN,Bensen B.8M,LGN-1,,,,,,,,
N8LN (C),Rockwell Commander JetProp 980,95002,,,,,,,,
N8LP,PA.34 Seneca 200,34-7350042,,,,,,,,
N8LQ,,,,,,,,,,
N8LR,Rand Robinson KR.1,KR1-LR-1,,,,,,,,
N8LS,Aerotek-Pitts S.2A Special,2103,,,,,,,,
N8LT,Cessna 182P Skylane,64003,,,,,,,,
N8LU,DHC.2 Beaver Mk.1,754  ex N91WF,,,,,,,,
N8LV (C),Gulfstream Commander JetProp 1000,96009  ex N8LB  to N695JC,,,,,,,,
N8LW,Steen Skybolt,01,,,,,,,,
N8LX,Rockwell 500S Shrike Commander,3065  ex N900CH,,,,,,,,
N8LX (C),Rockwell Commander 690B,11389  to N90CH,,,,,,,,
N8LY,,,,,,,,,,
N8LZ,Cessna 401A,0039,,,,,,,,
N8M,Pitts Special,PAM14372,,,,,,,,
N8MA,Gates Learjet 35A,35A-229,,,,,,,,
N8MB,Cessna 320F Skynight,0030,,,,,,,,
N8MC,PA.18 Super Cub 150,18-7909077  ex N82233,,,,,,,,
N8MC (C),PA.31 Navajo,31-106,,,,,,,,
N8MC (C),Denney Kitfox,164,,,,,,,,
N8MD,Parker Teenie Two,5-10438,,,,,,,,
N8ME,Cessna 177RG Cardinal,0630,,,,,,,,
N8MF,Fairbanks PATM.299,1,,,,,,,,
N8MG,DHC.1 Chipmunk,E4801/485,,,,,,,,
N8MH,Beech A.45,G-810,,,,,,,,
N8MJ,Christen Eagle II,SHAUL-0001,,,,,,,,
N8MK,EAA Super Acro Sport,3,,,,,,,,
N8ML,PA.28 Cherokee 180G,28-7205259,,,,,,,,
N8MM,Aeronca 7AC Champion,7AC-4471,,,,,,,,
N8MN,Cassutt 3M Racer,190,,,,,,,,
N8MP,Beech V.35 Bonanza,D-8059,,,,,,,,
N8MQ,Gates Learjet 25B,25B-085,,,,,,,,
N8MR,Randall Fun Air,001,,,,,,,,
N8MS,PA.23 Apache 160,23-1993,,,,,,,,
N8MT,Aero Commander 112,208,,,,,,,,
N8MU,Eipper Quicksilver MX II,1304,,,,,,,,
N8MV,Beech 36 Bonanza,E-9,,,,,,,,
N8MW,Beech V.35B Bonanza,D-9943,,,,,,,,
N8MX,Cessna T.210M Turbo Centurion,62687,,,,,,,,
N8MY,,,,,,,,,,
N8MZ,,,,,,,,,,
N8N,PA.32 Cherokee Six 260,32-817,,,,,,,,
N8NA,Beech 200 Super King Air,BB-950,,,,,,,,
N8NB,Beech 65.80 Queen Air,LD-79,,,,,,,,
N8NC,Cassutt 3D Racer,5,,,,,,,,
N8ND,Beech B.19 Musketeer Sport,MB-514,,,,,,,,
N8NE,Smith DSA.1 Miniplane,RA-1,,,,,,,,
N8NF,PA.60 Aerostar 600,60-0722-8061224,,,,,,,,
N8NG,,,,,,,,,,
N8NH,Spezio Sport DAL.1,JDS107NH,,,,,,,,
N8NJ (C),Bell 206B Jet Ranger,1561  to N8NL,,,,,,,,
N8NK,DHC.2 Beaver Mk.1,1368,,,,,,,,
N8NL,Bell 206B Jet Ranger,1561  ex N8NJ,,,,,,,,
N8NM,Schoen M.1,M1-1675,,,,,,,,
N8NM (C),Sunderland Aircraft S.18,069,,,,,,,,
N8NN,,,,,,,,,,
N8NP,Beech 100 King Air,B-52,,,,,,,,
N8NQ,,,,,,,,,,
N8NR,NA.265 Sabreliner 60,306-141,,,,,,,,
N8NS,Pitts S.1 Special,NOEL,,,,,,,,
N8NT,Cessna 170B,25841,,,,,,,,
N8NU,Bell 206B Jet Ranger,3346  ex N2035C,,,,,,,,
N8NV,,,,,,,,,,
N8NW,Cessna 421C Golden Eagle,0525,,,,,,,,
N8NX,,,,,,,,,,
N8NY,,,,,,,,,,
N8NZ,,,,,,,,,,
N8P,Cassutt 3M Racer,JAW2EX  ex N164,,,,,,,,
N8P (C),Cessna 501 Citation I/SP,501-0012  to N8PJ,,,,,,,,
N8PA,Rotorway Scorpion Too,3289,,,,,,,,
N8PB,Aerotek-Pitts S.2A Special,2071,,,,,,,,
N8PC,Mitsubishi Mu.2B 20,193,,,,,,,,
N8PD,Donafrio Checkmate,1,,,,,,,,
N8PE,,,,,,,,,,
N8PF,Bowers Fly Baby,70-48,,,,,,,,
N8PG (C),Grumman G.1159 Gulfstream 2,21  to N8PQ,,,,,,,,
N8PH,,,,,,,,,,
N8PJ,Cessna 501 Citation 1/SP,501-0012  ex N8P,,,,,,,,
N8PK,PA.31 Navajo Chieftain 350,31-8152141  ex N16MT,,,,,,,,
N8PK (C),Beech 95.B55 Baron,TC-2351  to N8PY,,,,,,,,
N8PL,Beech 300 Super King Air,FA-212  ex N8241F,,,,,,,,
N8PL (C),SNIAS AS.350D Astar,1484  to N510WW,,,,,,,,
N8PL (C),Beech B.200 Super King Air,BB-939  ex N1TW,,,,,,,,
N8PM,Bellanca 8KCAB Decathlon,192-75,,,,,,,,
N8PN,Bell 206L.3 Long Ranger,51138,,,,,,,,
N8PP,PA.22 Colt 108,22-8234,,,,,,,,
N8PQ,Grumman G.1159 Gulfstream 2,21  ex N8PG,,,,,,,,
N8PR,Cessna 414 Chancellor,0254,,,,,,,,
N8PS,PA.23 Aztec 250E,27-7205034,,,,,,,,
N8PT,PA.32 Cherokee Six 300,32-7440024,,,,,,,,
N8PU,,,,,,,,,,
N8PV,,,,,,,,,,
N8PW,Beech A.45,G-776,,,,,,,,
N8PX,Beech B.60 Duke,P-436,,,,,,,,
N8PY (C),Beech 95.B55 Baron,TC-2351  ex N8PK  to N9DF,,,,,,,,
N8PZ,,,,,,,,,,
N8Q,Bradley DQ.2,1001,,,,,,,,
N8Q (C),Bowers Fly Baby,74-11,,,,,,,,
N8QA,Hiller 360 Srs.UH.12D,1073,,,,,,,,
N8QB,Beech V.35B Bonanza,D-10102,,,,,,,,
N8QC,,,,,,,,,,
N8QD,,,,,,,,,,
N8QE,Douglas DC.3A 1830-94,4084,,,,,,,,
N8QF,,,,,,,,,,
N8QG,,,,,,,,,,
N8QH,,,,,,,,,,
N8QJ,,,,,,,,,,
N8QK,,,,,,,,,,
N8QL,,,,,,,,,,
N8QM,,,,,,,,,,
N8QN,,,,,,,,,,
N8QP,IAI.1124 Westwind 1,217 to N8QR,,,,,,,,
N8QQ,,,,,,,,,,
N8QR,IAI.1124 Westwind 1,217 ex N8QP,,,,,,,,
N8QS,,,,,,,,,,
N8QT,,,,,,,,,,
N8QU,,,,,,,,,,
N8QV,,,,,,,,,,
N8QW,,,,,,,,,,
N8QX,,,,,,,,,,
N8QY,,,,,,,,,,
N8QZ,,,,,,,,,,
N8R,VS Spitfire IX,ex MJ627,,,,,,,,
N8RA,Aero Commander 1121,104,,,,,,,,
N8RB,Beech D.95A Travel Air,TD-662,,,,,,,,
N8RC,Ryan Navion A,NAV-4-1773,,,,,,,,
N8RD,Luscombe 8E Silvaire DeLuxe,5983,,,,,,,,
N8RE,Rand Robinson KR.2,922,,,,,,,,
N8RF,Beech F.33A Bonanza,CE-366  ex N9368Q,,,,,,,,
N8RF (C),Cessna 500 Citation I,500-0293,,,,,,,,
N8RG,PA.32R Turbo Saratoga 301T-SP,32R-8029012  ex N8118Y,,,,,,,,
N8RG (C),Cessna 182H Skylane,55986,,,,,,,,
N8RH,Beech A.60 Duke,P-208,,,,,,,,
N8RJ,PA.28 Challenger 180,28-7305528,,,,,,,,
N8RK,Thorp T.18 Tiger,716,,,,,,,,
N8RL,EAA Acro Sport,201,,,,,,,,
N8RM,Corben Junior Ace Model D,M1,,,,,,,,
N8RN,North Formula One Special,RN-1,,,,,,,,
N8RP,Pitts S.1C Special,072,,,,,,,,
N8RQ,,,,,,,,,,
N8RR,Bellanca 7GCBC Citabria,450-73,,,,,,,,
N8RS,PA.30 Twin Comanche 160,30-1457,,,,,,,,
N8RT,Cessna 310P,0091,,,,,,,,
N8RU,PA.31 Turbo Navajo 325 C/R,31-7612109,,,,,,,,
N8RV,Bakeng Duce,320,,,,,,,,
N8RW,Cessna 401A,0010,,,,,,,,
N8RX,,,,,,,,,,
N8RY,,,,,,,,,,
N8RZ,Christen Eagle II,ZANTOP 0001,,,,,,,,
N8S,Aerotek-Pitts S.1S Special,1-0026,,,,,,,,
N8SA,Piasecki HUP.2,128519,,,,,,,,
N8SB,PA.24 Comanche 250,24-2172  ex N7026P,,,,,,,,
N8SB (C),Cessna 421 Golden Eagle,0086,,,,,,,,
N8SC,Bell 222,47065  ex N100TE,,,,,,,,
N8SC (C),Lockheed 1329-23E JetStar,5106,,,,,,,,
N8SC (C),Pereira GP.3 Osprey II,1  to N58SC,,,,,,,,
N8SD,Denney Kitfox III,1001,,,,,,,,
N8SD (C),Stolp SA.100 Starduster,1462,,,,,,,,
N8SD (C),Beech 65.E90 King Air,LW-261  ex N8SP,,,,,,,,
N8SE,Cessna T.337G Turbo Super Skymaster,0191,,,,,,,,
N8SF,Bellanca 8KCAB Decathlon,59-73,,,,,,,,
N8SG,Cessna 310B,35592,,,,,,,,
N8SH,Parker Teenie Two,SH-1,,,,,,,,
N8SJ,Wag-Aero Wag-a-Bond,1SJ,,,,,,,,
N8SK,PA.28 Warrior 161-II,28-7816603,,,,,,,,
N8SL,,,,,,,,,,
N8SM,Beech 35 Bonanza,D-332,,,,,,,,
N8SN,PA.34 Seneca 220T-III,34-8133098  ex N34KY,,,,,,,,
N8SN (C),Mitchell Wing U.2,348,,,,,,,,
N8SP,Beech 200 Super King Air,BB-625  ex N18BH,,,,,,,,
N8SP (C),Beech 65.E90 King Air,LW-261  to N8SD,,,,,,,,
N8SQ,,,,,,,,,,
N8SR,PA.28R Turbo Arrow 201T-III,28R-7803301  ex N31838,,,,,,,,
N8SR (C),Mitsubishi Mu.2B 36A,725SA,,,,,,,,
N8SS,Cessna 340,0191,,,,,,,,
N8ST,PA.31 Navajo Chieftain 350,31-7552097,,,,,,,,
N8SU,Beech C.35 Bonanza,D-3102,,,,,,,,
N8SV,Beech 200 Super King Air,BB-506  ex N945BV,,,,,,,,
N8SW,PA.34 Seneca 200T-II,34-7570145,,,,,,,,
N8SX,,,,,,,,,,
N8SY,,,,,,,,,,
N8SZ,,,,,,,,,,
N8T,Pitts S.1C Special,122827,,,,,,,,
N8TA,Cessna 172M Skyhawk,63249,,,,,,,,
N8TB,Mitsubishi Mu.2B 26A,387SA,,,,,,,,
N8TC,Cessna 310Q,0264,,,,,,,,
N8TD,Beech A.45,ex 53-4149,,,,,,,,
N8TE,Thunder Ax.6.56A,041,,,,,,,,
N8TF,Stolp SA.300 Starduster Too,85,,,,,,,,
N8TG,Cessna 500 Citation 1,500-0253,,,,,,,,
N8TH,PA.31T1 Cheyenne 500-1,31T-8004056,,,,,,,,
N8TJ,Stolp SA.300 Starduster Too,GJS-1000,,,,,,,,
N8TK,PA.31T Cheyenne 620-II,31T-7520014,,,,,,,,
N8TL,Cessna 180A Skywagon,50235,,,,,,,,
N8TM,Beech 95.58P Baron,TJ-325  ex N727CP,,,,,,,,
N8TM (C),Pitts S.1 Special,348H,,,,,,,,
N8TN,Raven S.60A,S60A-166,,,,,,,,
N8TP,Hughes 269C,340284,,,,,,,,
N8TQ,,,,,,,,,,
N8TR,Cessna 172L Skyhawk,60672,,,,,,,,
N8TS,Vought F.4U Corsair replica,111,,,,,,,,
N8TT,Stits SA.11A Playmate,169,,,,,,,,
N8TU,,,,,,,,,,
N8TV ,SNIAS AS.350B Ecureuil or 350D Astar,1337,,,,,,,,
N8TW,,,,,,,,,,
N8TX,Thunder Ax.7.77A,059,,,,,,,,
N8TY,,,,,,,,,,
N8TZ,Beech 65.C90 King Air,LJ-773,,,,,,,,
N8U,,,,,,,,,,
N8UA,,,,,,,,,,
N8UB,,,,,,,,,,
N8UC,,,,,,,,,,
N8UD,,,,,,,,,,
N8UE,,,,,,,,,,
N8UF,,,,,,,,,,
N8UG,,,,,,,,,,
N8UH,,,,,,,,,,
N8UJ,,,,,,,,,,
N8UK,Bellanca 7GCAA,134  ex N8JK,,,,,,,,
N8UL,,,,,,,,,,
N8UM,,,,,,,,,,
N8UN,SZD.38A Jantar 1,B-676,,,,,,,,
N8UP,HS.125 Srs.800A,258083  ex N5C,,,,,,,,
N8UQ,,,,,,,,,,
N8UR,,,,,,,,,,
N8US,Piccard Ax.6,793,,,,,,,,
N8UT,,,,,,,,,,
N8UU,,,,,,,,,,
N8UV,,,,,,,,,,
N8UW,,,,,,,,,,
N8UX,,,,,,,,,,
N8UY,,,,,,,,,,
N8UZ,,,,,,,,,,
N8V,Hutchens H.100 Special,1,,,,,,,,
N8VA,,,,,,,,,,
N8VB,Grumman G.159 Gulfstream 1,12,,,,,,,,
N8VC,,,,,,,,,,
N8VD,,,,,,,,,,
N8VE,,,,,,,,,,
N8VF,Beech 300 Super King Air,FA-49,,,,,,,,
N8VF (C),PA.23 Aztec 250E,27-4672,,,,,,,,
N8VG,Lake LA.4 Buccaneer 200,1115  ex N3VC,,,,,,,,
N8VG (C),Beech 200C Super King Air,BL-4,,,,,,,,
N8VH,,,,,,,,,,
N8VJ,Cessna 180H Skywagon,51767  ex N9915V,,,,,,,,
N8VK,,,,,,,,,,
N8VL,Sikorsky S.76,760099  ex N8WL,,,,,,,,
N8VM,K and S Jungster 1,691159,,,,,,,,
N8VN,,,,,,,,,,
N8VP,Monnett Sonerai,00172,,,,,,,,
N8VQ,,,,,,,,,,
N8VR,,,,,,,,,,
N8VS,Coot Model A,SATER COOT 1,,,,,,,,
N8VT,Cessna 140,11095,,,,,,,,
N8VU,Bell 206B Jet Ranger,4168,,,,,,,,
N8VV,Cessna 172M Skyhawk,63142,,,,,,,,
N8VW,Evans VP.2,1119,,,,,,,,
N8VX,Cessna 150G,65146,,,,,,,,
N8VY,Varga 2150A Kachina,VAC-107-78  ex N8261J,,,,,,,,
N8VZ,,,,,,,,,,
N8W,Smith DSA.1 Miniplane,WK-1,,,,,,,,
N8WA,Rutan Varieze,2001,,,,,,,,
N8WA (C),Adams Skeeter,2B,,,,,,,,
N8WB,Cessna 421B Golden Eagle,0594,,,,,,,,
N8WC,Cassutt 3M Racer,05,,,,,,,,
N8WD,K and S Jungster 1,8,,,,,,,,
N8WE,Cessna 210L Centurion,60766,,,,,,,,
N8WF,Cessna A.185F Skywagon,03001,,,,,,,,
N8WG,EAA Biplane P.2,1977,,,,,,,,
N8WH,Agusta A.109,7256  ex N97310,,,,,,,,
N8WH (C),DH82A Tiger Moth,"85605 ex DE664,VH-PCC(2),N4MH      to (N4MH),N1XW,(N91XW),N82AK",,,,,,,,
N8WJ,Boeing B.17E Fortress,2682,,,,,,,,
N8WJ (C),Schleicher ASW.22,22014,,,,,,,,
N8WK,,,,,,,,,,
N8WL,Cessna U.206G Stationair 6,07014  ex N9999R,,,,,,,,
N8WL (C),Sikorsky S.76,760099  to N8VL,,,,,,,,
N8WL (C) ,Sikorsky S.76,760271  to N984,,,,,,,,
N8WM,Beech 95.58 Baron,TH-278,,,,,,,,
N8WP,Cessna 305B,23521,,,,,,,,
N8WQ,Beech D.50 Twin Bonanza,DH-25,,,,,,,,
N8WR,Bushby-Long MM.I Midget Mustang LK.1,K1001,,,,,,,,
N8WS,Aerotek-Pitts S.2A Special,2044,,,,,,,,
N8WT,,,,,,,,,,
N8WU,SNIAS AS.350B Ecureuil,1413  ex N60H,,,,,,,,
N8WV,,,,,,,,,,
N8WW,Lake LA.4,379,,,,,,,,
N8WX,Sorrell SNS.7 Hiperbipe,291,,,,,,,,
N8WY,,,,,,,,,,
N8WZ,PA.38 Tomahawk 112,38-78A0496  ex N4227E,,,,,,,,
N8X,Stolp SA.300 Starduster Too,1,,,,,,,,
N8XA,,,,,,,,,,
N8XB,,,,,,,,,,
N8XC,,,,,,,,,,
N8XD,,,,,,,,,,
N8XE,,,,,,,,,,
N8XF,,,,,,,,,,
N8XG,,,,,,,,,,
N8XH,,,,,,,,,,
N8XJ,,,,,,,,,,
N8XK,,,,,,,,,,
N8XL,,,,,,,,,,
N8XM,,,,,,,,,,
N8XN,,,,,,,,,,
N8XP,Denney Kitfox Model 2,279,,,,,,,,
N8XQ,,,,,,,,,,
N8XR,,,,,,,,,,
N8XS,,,,,,,,,,
N8XT,,,,,,,,,,
N8XU,,,,,,,,,,
N8XV,,,,,,,,,,
N8XW,,,,,,,,,,
N8XX,Skyote Aeromarine Skyote,006,,,,,,,,
N8XY,,,,,,,,,,
N8XZ,,,,,,,,,,
N8Y,1912 Curtiss Pusher replica,101,,,,,,,,
N8YA,,,,,,,,,,
N8YB,,,,,,,,,,
N8YC,,,,,,,,,,
N8YD,Cessna 310Q,0784  ex N4564T,,,,,,,,
N8YE,,,,,,,,,,
N8YF,,,,,,,,,,
N8YG,,,,,,,,,,
N8YH,,,,,,,,,,
N8YJ,,,,,,,,,,
N8YK,,,,,,,,,,
N8YL,,,,,,,,,,
N8YM,,,,,,,,,,
N8YN,,,,,,,,,,
N8YP,,,,,,,,,,
N8YQ,,,,,,,,,,
N8YR,,,,,,,,,,
N8YS,,,,,,,,,,
N8YT,,,,,,,,,,
N8YU,,,,,,,,,,
N8YV,,,,,,,,,,
N8YW,,,,,,,,,,
N8YX,,,,,,,,,,
N8YY,Gates Learjet 55,55-60  ex N86AJ,,,,,,,,
N8YY (C),Gates Learjet 35A,35A-335  ex N155TD,,,,,,,,
N8YZ,,,,,,,,,,
N8Z,Pitts SC.1 Special,DC-2,,,,,,,,
N8ZA,,,,,,,,,,
N8ZB,,,,,,,,,,
N8ZC,,,,,,,,,,
N8ZD,,,,,,,,,,
N8ZE,,,,,,,,,,
N8ZF,Cessna A.185F Skywagon,02461  ex N6DE,,,,,,,,
N8ZG,,,,,,,,,,
N8ZH,Hiller 360 Srs.UH.12D,1051,,,,,,,,
N8ZJ,,,,,,,,,,
N8ZK,,,,,,,,,,
N8ZL,,,,,,,,,,
N8ZM,,,,,,,,,,
